#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-09-21T19:08:54 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ614a2d31220564	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-out.add=_RA*-c.eq,_DE*-c.eq
#-sort=_r
#-order=I
#-out.src=V/53A/catalog
#-nav=cat:V/53A&tab:{V/53A/catalog}&key:source=V/53A&HTTPPRM:&&-ref=VIZ614a2d31220564&-out.max=unlimited&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-out.add=_RA*-c.eq,_DE*-c.eq&-sort=_r&-oc.form=dec&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=HR&-out=n_HR&-out=Bayer&-out=Const&-out=RA2000&-out=DE2000&-out=ELON&-out=ELAT&-out=Dist&-out=Vmag&-out=SpType&-ignore=Simbad=*&Simbad=Simbad&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=V/53A/catalog
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=V/53A/catalog
#-out=HR
#-out=n_HR
#-out=Bayer
#-out=Const
#-out=RA2000
#-out=DE2000
#-out=ELON
#-out=ELAT
#-out=Dist
#-out=Vmag
#-out=SpType
#

#RESOURCE=yCat_5053
#Name: V/53A
#Title: Catalogue of the Brightest Stars (Ochsenbein+ 1988)
#Table	V_53A_catalog:
#Name: V/53A/catalog
#Title: The Catalogue
#Column	_RAJ2000	(F10.6)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F10.6)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	HR	(I4)	[1/9110]+ "Bright Star" catalog <V/50>	[ucd=]
#Column	n_HR	(A1)	Simbad column added by the CDS	[ucd=]
#Column	Bayer	(A4)	Greek letter (lettre grecque)	[ucd=]
#Column	Const	(A3)	Constellation (3 characters)	[ucd=]
#Column	RA2000	(A10)	Right Ascension 2000 (hours)	[ucd=pos.eq.ra;meta.main]
#Column	DE2000	(A9)	Declination 2000 (degrees)	[ucd=pos.eq.dec;meta.main]
#Column	ELON	(F6.2)	Ecliptic longitude, J2000	[ucd=]
#Column	ELAT	(F6.2)	Ecliptic latitude, J2000	[ucd=]
#Column	Dist	(I5)	Distance of star in light-years (5)	[ucd=]
#Column	Vmag	(F5.2)	[-1.46/5.03] Visual magnitude (magnitude visuelle)	[ucd=]
#Column	SpType	(a19)	MK Spectral Type	[ucd=]
_RAJ2000	_DEJ2000	HR	n_HR	Bayer	Const	RA2000	DE2000	ELON	ELAT	Dist	Vmag	SpType
303.815833	+25.591944	7739	 	    	   	20 15 15.8	+25 35 31	314.23	 43.98	  517	 4.77	B3V
303.349167	+56.567778	7740	 	    	Cyg	20 13 23.8	+56 34 04	343.40	 71.58	  155	 4.30	A3IV-Vn
303.941667	+27.814167	7744	 	    	Vul	20 15 46.0	+27 48 51	315.36	 46.05	  362	 4.52	K3IIICN-1Ba0.3Fe-1
304.411667	-12.508333	7747	 	alf1	Cap	20 17 38.8	-12 30 30	303.77	  6.99	 1582	 4.27	G3Ib
302.221667	+77.711389	7750	 	kap 	Cep	20 08 53.2	+77 42 41	 63.08	 75.49	  362	 4.39	B9III
303.867500	+47.714444	7751	 	    	Cyg	20 15 28.2	+47 42 52	329.79	 64.29	 1611	 3.98	K3Ib+B3V
304.513333	-12.545000	7754	 	alf2	Cap	20 18 03.2	-12 32 42	303.86	  6.93	  108	 3.58	G8IIIb
304.446250	+38.033056	7763	 	    	Cyg	20 17 47.1	+38 01 59	321.78	 55.45	 1365	 4.82	B2pe
305.165417	-12.759167	7773	 	 nu 	Cap	20 20 39.7	-12 45 33	304.43	  6.58	  296	 4.76	B9.5V
305.252500	-14.781389	7776	 	bet 	Cap	20 21 00.6	-14 46 53	304.05	  4.59	  362	 3.08	F8V+A0
306.411667	-56.735278	7790	 	alf 	Pav	20 25 38.8	-56 44 07	293.82	-36.27	  191	 1.94	B2IV
305.556667	+40.256667	7796	 	gam 	Cyg	20 22 13.6	+40 15 24	324.84	 57.12	  657	 2.23	F8Ib
305.964583	+32.190278	7806	 	    	Cyg	20 23 51.5	+32 11 25	320.03	 49.57	  271	 4.44	K3III
307.214583	-17.813611	7822	 	 ro 	Cap	20 28 51.5	-17 48 49	305.16	  1.20	   98	 4.81	F2IV
307.412083	 -2.885556	7831	 	    	Aql	20 29 38.9	-02 53 08	309.05	 15.63	  191	 4.91	K2III
307.348333	+30.368611	7834	 	    	Cyg	20 29 23.6	+30 22 07	320.71	 47.45	  577	 4.01	F5II
307.514167	+48.951667	7844	 	omg1	Cyg	20 30 03.4	+48 57 06	336.01	 64.04	  782	 4.95	B2.5IV
308.894583	-60.581667	7848	 	phi1	Pav	20 35 34.7	-60 34 54	293.86	-40.32	   90	 4.76	F1III
307.395000	+62.994167	7850	 	tet 	Cep	20 29 34.8	+62 59 39	  4.86	 73.93	  135	 4.22	A7III
308.302917	+11.303333	7852	 	eps 	Del	20 33 12.7	+11 18 12	314.06	 29.07	  362	 4.04	B6III
309.396667	-61.530000	7859	 	 ro 	Pav	20 37 35.2	-61 31 48	293.75	-41.30	  203	 4.88	F5deltaDel
308.475417	+35.250833	7866	 	    	Cyg	20 33 54.1	+35 15 03	324.91	 51.61	 2735	 4.63	K2Ib+B3V
309.391667	-47.291389	7869	 	alf 	Ind	20 37 34.0	-47 17 29	299.10	-27.75	  101	 3.11	K0IIICNIII-IV
308.826667	+14.674167	7871	 	zet 	Del	20 35 18.4	+14 40 27	315.76	 32.15	  232	 4.69	A3V
309.181250	 -2.549722	7873	 	    	Aql	20 36 43.5	-02 32 59	310.92	 15.50	  714	 4.89	K5II
309.387083	+14.595278	7882	 	bet 	Del	20 37 32.9	+14 35 43	316.34	 31.92	   98	 3.63	F5IV
309.584167	 -1.105278	7884	 	    	Aql	20 38 20.2	-01 06 19	311.72	 16.79	  407	 4.33	G8III
309.630000	+21.201111	7891	 	    	Vul	20 38 31.2	+21 12 04	319.11	 38.13	  217	 4.82	A0V
309.909167	+15.911944	7906	 	alf 	Del	20 39 38.2	+15 54 43	317.38	 33.02	  250	 3.77	B9IV
311.239167	-66.203056	7913	 	bet 	Pav	20 44 57.4	-66 12 11	292.49	-45.95	  141	 3.42	A7III
311.009167	-51.921111	7920	 	eta 	Ind	20 44 02.2	-51 55 16	298.67	-32.49	   79	 4.51	A7III-IV-A9v
310.357500	+45.280278	7924	*	alf 	Cyg	20 41 25.8	+45 16 49	335.33	 59.91	 1726	 1.25	A2Iae
310.864583	+15.074444	7928	 	del 	Del	20 43 27.5	+15 04 28	318.12	 31.94	  203	 4.44	A7IIIpdeltaDel
311.523333	-25.271111	7936	 	psi 	Cap	20 46 05.6	-25 16 16	307.16	 -7.03	   47	 4.13	F4V
311.218333	+25.270833	7939	 	    	Vul	20 44 52.4	+25 16 15	322.68	 41.47	  407	 4.91	K2III
311.415000	+30.719722	7942	 	    	Cyg	20 45 39.6	+30 43 11	325.67	 46.48	  217	 4.23	K0III
311.664167	+16.124167	7948	 	gam2	Del	20 46 39.4	+16 07 27	319.37	 32.70	  101	 4.27	K1IV
311.552500	+33.970278	7949	 	eps 	Cyg	20 46 12.6	+33 58 13	327.75	 49.42	   72	 2.46	K0III
311.918750	 -9.495833	7950	 	eps 	Aqr	20 47 40.5	-09 29 45	311.72	  8.08	  232	 3.77	A1V
311.933750	 -5.027778	7951	 	    	Aqr	20 47 44.1	-05 01 40	312.96	 12.38	  465	 4.44	M3III
312.370417	-46.226944	7952	 	zet 	Ind	20 49 28.9	-46 13 37	301.66	-27.34	  407	 4.89	K5III
311.337500	+57.579722	7955	 	    	   	20 45 21.0	+57 34 47	354.59	 69.16	   90	 4.52	F8IV-V
311.794583	+34.374167	7956	 	    	   	20 47 10.7	+34 22 27	328.28	 49.71	  407	 4.92	K3III
311.322083	+61.838889	7957	 	eta 	Cep	20 45 17.3	+61 50 20	  4.68	 71.78	   47	 3.43	K0IV
311.851667	+36.490833	7963	 	lam 	Cyg	20 47 24.4	+36 29 27	329.75	 51.61	  399	 4.54	B5Ve
312.491667	-33.780000	7965	 	alf 	Mic	20 49 58.0	-33 46 48	305.63	-15.45	  407	 4.90	G7III
312.234167	+46.114167	7977	 	    	Cyg	20 48 56.2	+46 06 51	338.43	 59.93	 3303	 4.86	B3Iae
312.955000	-26.919167	7980	 	omg 	Cap	20 51 49.2	-26 55 09	307.96	 -8.96	  210	 4.12	K5IIIa
313.702083	-58.454167	7986	 	bet 	Ind	20 54 48.5	-58 27 15	297.79	-39.16	  414	 3.65	K1II
313.162917	 -8.983333	7990	 	 mu 	Aqr	20 52 39.1	-08 59 00	313.06	  8.24	  155	 4.75	A3m
313.031667	+27.096944	7995	 	    	Vul	20 52 07.6	+27 05 49	325.61	 42.59	  217	 4.57	G7IIICN-1
313.311250	+44.387222	8001	 	    	Cyg	20 53 14.7	+44 23 14	337.92	 58.06	  543	 4.77	B5V
314.292917	+41.167222	8028	 	 nu 	Cyg	20 57 10.3	+41 10 02	336.14	 54.91	  362	 3.94	A1Vn
315.322500	-32.257778	8039	 	gam 	Mic	21 01 17.4	-32 15 28	308.43	-14.67	  232	 4.67	G6III
314.956250	+47.521111	8047	 	    	Cyg	20 59 49.5	+47 31 16	343.09	 60.08	 1449	 4.75	B1ne
316.100833	-19.855000	8060	 	eta 	Cap	21 04 24.2	-19 51 18	312.74	 -2.99	  163	 4.84	A5V
316.486250	-17.232778	8075	 	tet 	Cap	21 05 56.7	-17 13 58	313.84	 -0.59	  163	 4.07	A1V
316.232500	+43.927778	8079	 	 xi 	Cyg	21 04 55.8	+43 55 40	340.80	 56.58	 1328	 3.73	K4-5Ib-II
316.781667	-25.005833	8080	 	    	Cap	21 07 07.6	-25 00 21	311.84	 -8.10	  543	 4.49	M0.5III
316.650000	+47.648333	8089	 	    	Cyg	21 06 36.0	+47 38 54	345.10	 59.54	  591	 4.60	K4Ib-IIa
317.397917	-11.371667	8093	 	 nu 	Aqr	21 09 35.5	-11 22 18	316.40	  4.76	  171	 4.52	G8III
317.585417	+10.131389	8097	 	gam 	Equ	21 10 20.5	+10 07 53	323.43	 25.18	  116	 4.68	F0p
318.233750	+30.226944	8115	 	zet 	Cyg	21 12 56.1	+30 13 37	333.04	 43.69	  155	 3.21	G8III-IIIaBa0.6
318.620000	+10.006944	8123	 	del 	Equ	21 14 28.8	+10 00 25	324.44	 24.73	   60	 4.49	F5V+G0V
318.697500	+38.045556	8130	 	tau 	Cyg	21 14 47.4	+38 02 44	338.61	 50.55	   69	 3.73	F2IV
318.955417	 +5.247778	8131	 	alf 	Equ	21 15 49.3	+05 14 52	323.12	 20.12	  191	 3.90	G0III+A5V
319.484167	-32.172500	8135	 	eps 	Mic	21 17 56.2	-32 10 21	311.93	-15.65	  171	 4.71	A1V
319.966250	-53.449722	8140	 	tet 	Ind	21 19 51.9	-53 26 59	304.20	-35.78	   98	 4.39	A5V
319.353750	+39.394722	8143	 	sig 	Cyg	21 17 24.9	+39 23 41	340.35	 51.49	 3443	 4.24	B9Iab
319.479167	+34.896944	8146	 	ups 	Cyg	21 17 55.0	+34 53 49	337.26	 47.47	  572	 4.42	B2Vne
320.189583	-40.809722	8151	 	tet1	Mic	21 20 45.5	-40 48 35	309.53	-24.01	  191	 4.82	ApCrEuSr
319.612500	+43.946111	8154	 	    	Cyg	21 18 27.0	+43 56 46	344.51	 55.31	 2372	 5.00	O8e
319.644583	+62.585556	8162	*	alf 	Cep	21 18 34.7	+62 35 08	 12.78	 68.91	   49	 2.45	A7V
320.561250	-16.834722	8167	 	iot 	Cap	21 22 14.7	-16 50 05	317.68	 -1.37	  217	 4.27	G8III
320.521250	+19.804444	8173	 	    	Peg	21 22 05.1	+19 48 16	330.31	 33.28	  155	 4.09	K1III
321.611250	-65.366389	8181	 	gam 	Pav	21 26 26.7	-65 21 59	298.61	-46.97	   30	 4.22	F6V
321.666250	-22.411389	8204	 	zet 	Cap	21 26 39.9	-22 24 41	316.94	 -6.99	  407	 3.74	G4Ib
322.180417	-21.807222	8213	 	    	Cap	21 28 43.3	-21 48 26	317.58	 -6.57	  181	 4.50	G5III
322.486667	+23.638889	8225	 	    	Peg	21 29 56.8	+23 38 20	334.13	 36.14	  465	 4.57	M1III
322.889167	 -5.571111	8232	 	bet 	Aqr	21 31 33.4	-05 34 16	323.39	  8.62	  878	 2.89	G0Ib
322.164583	+70.560833	8238	 	bet 	Cep	21 28 39.5	+70 33 39	 35.55	 71.15	  639	 3.23	B1IV
323.495000	+45.591944	8252	 	 ro 	Cyg	21 33 58.8	+45 35 31	350.14	 55.19	  125	 4.02	G8IIICN-0.5Hdelta1
325.369167	-77.390000	8254	 	 nu 	Oct	21 41 28.6	-77 23 24	289.69	-57.78	   69	 3.76	K0III
323.693750	+38.534167	8255	 	    	Cyg	21 34 46.5	+38 32 03	344.30	 49.10	  271	 4.91	K0.5III
324.269583	-19.466111	8260	 	eps 	Cap	21 37 04.7	-19 27 58	320.20	 -4.98	  585	 4.68	B2.5Vpe
324.437500	 -7.854167	8264	 	 xi 	Aqr	21 37 45.0	-07 51 15	324.12	  5.96	  181	 4.69	A7V
325.022500	-16.662500	8278	 	gam 	Cap	21 40 05.4	-16 39 45	321.79	 -2.56	  141	 3.67	F0p
324.479583	+62.081944	8279	 	    	Cep	21 37 55.1	+62 04 55	 14.97	 66.77	 2066	 4.73	B2Ib
325.664167	-18.866389	8288	 	kap 	Cap	21 42 39.4	-18 51 59	321.64	 -4.84	  296	 4.73	G8III
325.523333	+51.189722	8301	 	 pi1	Cyg	21 42 05.6	+51 11 23	358.28	 58.88	  546	 4.67	B3IV
326.236250	-33.025833	8305	 	iot 	PsA	21 44 56.7	-33 01 33	317.25	-18.34	  217	 4.34	A0V
326.046250	 +9.875000	8308	*	eps 	Peg	21 44 11.1	+09 52 30	331.88	 22.10	  694	 2.39	K2Ib
326.035417	+28.742778	8309	 	 mu1	Cyg	21 44 08.5	+28 44 34	340.46	 39.50	   74	 4.73	F6V
326.127500	+17.350000	8313	 	    	Peg	21 44 30.6	+17 21 00	335.00	 29.03	 1582	 4.35	G5Ib
326.160833	+25.645000	8315	 	kap 	Peg	21 44 38.6	+25 38 42	338.93	 36.64	  116	 4.12	F5IV
325.876250	+58.780000	8316	 	 mu 	Cep	21 43 30.3	+58 46 48	  9.71	 64.19	 3898	 4.08	M2Iae
325.480000	+71.311667	8317	 	    	Cep	21 41 55.2	+71 18 42	 38.53	 70.28	  181	 4.57	K0III
326.759583	-16.127222	8322	 	del 	Cap	21 47 02.3	-16 07 38	323.54	 -2.60	   38	 2.83	Amv
326.361667	+61.120833	8334	 	 nu 	Cep	21 45 26.8	+61 07 15	 14.35	 65.48	 3862	 4.29	A2Ia
326.697917	+49.309722	8335	 	 pi2	Cyg	21 46 47.5	+49 18 35	357.18	 56.94	  564	 4.24	B3III
328.481667	-37.365000	8353	 	gam 	Gru	21 53 55.6	-37 21 54	317.42	-23.05	  203	 3.01	B8III
329.479167	-54.992778	8368	 	del 	Ind	21 57 55.0	-54 59 34	309.80	-39.46	  191	 4.40	F0IV
329.162917	+63.625833	8383	 	    	   	21 56 39.1	+63 37 33	 21.14	 65.86	12311	 4.90	M2Iaep+B8Ve
330.838750	-56.786111	8387	 	eps 	Ind	22 03 21.3	-56 47 10	309.63	-41.41	   11	 4.69	K4-5V
330.827917	 -2.155278	8402	 	omi 	Aqr	22 03 18.7	-02 09 19	332.11	  9.16	  407	 4.69	B7IVe
331.528333	-39.543333	8411	 	lam 	Gru	22 06 06.8	-39 32 36	318.94	-25.97	  250	 4.46	K3III
331.419583	 +5.058611	8413	 	 nu 	Peg	22 05 40.7	+05 03 31	335.31	 15.69	  271	 4.84	K4III
331.445417	 -0.319722	8414	*	alf 	Aqr	22 05 46.9	-00 19 11	333.35	 10.66	  874	 2.94	G2Ib
330.947083	+64.628056	8417	 	 xi 	Cep	22 03 47.3	+64 37 41	 24.22	 65.75	  101	 4.29	A3m
331.608750	-13.869722	8418	 	iot 	Aqr	22 06 26.1	-13 52 11	328.72	 -2.08	  181	 4.25	B9IV-V
332.057917	-46.961111	8425	*	alf 	Gru	22 08 13.9	-46 57 40	315.91	-32.91	  101	 1.71	B7IV
331.752500	+25.345000	8430	 	iot 	Peg	22 07 00.6	+25 20 42	344.41	 34.26	   38	 3.76	F5V
332.095417	-32.988611	8431	 	 mu 	PsA	22 08 22.9	-32 59 19	322.12	-20.08	  130	 4.50	A2V
332.107917	-34.043889	8433	 	ups 	PsA	22 08 25.9	-34 02 38	321.70	-21.07	  543	 4.99	M1III
332.536250	-32.548611	8447	 	tau 	PsA	22 10 08.7	-32 32 55	322.66	-19.81	   61	 4.92	F6V
332.549583	 +6.197778	8450	 	tet 	Peg	22 10 11.9	+06 11 52	336.83	 16.34	   98	 3.55	A2V
332.496667	+33.178333	8454	 	 pi2	Peg	22 09 59.2	+33 10 42	349.55	 40.98	  271	 4.29	F5III
332.713333	+58.201389	8465	 	zet 	Cep	22 10 51.2	+58 12 05	 13.96	 61.15	  831	 3.35	K1.5Ib
332.451250	+72.341389	8468	 	    	Cep	22 09 48.3	+72 20 29	 42.94	 68.44	  407	 4.79	G7II-III
333.469167	+39.715000	8485	 	    	   	22 13 52.6	+39 42 54	354.93	 46.30	  226	 4.49	K3III
333.903750	-41.346667	8486	 	 mu1	Gru	22 15 36.9	-41 20 48	320.00	-28.34	  271	 4.79	G8III+G
333.757917	+57.043611	8494	 	eps 	Cep	22 15 01.9	+57 02 37	 13.05	 59.94	   85	 4.19	F0IV
333.992083	+37.748889	8498	 	    	Lac	22 15 58.1	+37 44 56	354.01	 44.40	  175	 4.15	K3II-III
334.207917	 -7.783333	8499	 	tet 	Aqr	22 16 49.9	-07 47 00	333.26	  2.71	  191	 4.16	G8III-IV
334.625417	-60.259722	8502	 	alf 	Tuc	22 18 30.1	-60 15 35	309.67	-45.40	  203	 2.86	K3III
335.413750	 -1.387222	8518	 	gam 	Aqr	22 21 39.3	-01 23 14	336.71	  8.24	  163	 3.84	A0V
335.330000	+28.330556	8522	 	    	Peg	22 21 19.2	+28 19 50	349.50	 35.56	  329	 4.81	B9III
335.256250	+46.536667	8523	 	    	Lac	22 21 01.5	+46 32 12	  2.25	 51.30	  543	 4.56	B6V
335.889583	+52.229167	8538	 	bet 	Lac	22 23 33.5	+52 13 45	  8.63	 55.56	  171	 4.44	G8.5IIIbCa1
336.318750	 +1.377500	8539	 	 pi 	Aqr	22 25 16.5	+01 22 39	338.60	 10.47	 1003	 4.64	B1Ve
336.833333	-64.966667	8540	 	del 	Tuc	22 27 20.0	-64 58 00	307.17	-49.91	  271	 4.48	B9.5V
336.128750	+49.476389	8541	 	    	Lac	22 24 30.9	+49 28 35	  5.87	 53.32	 4196	 4.58	B9Iab
336.964583	 +4.695556	8551	 	    	Peg	22 27 51.5	+04 41 44	340.47	 13.31	  163	 4.80	K0III
337.317083	-43.495833	8556	 	del1	Gru	22 29 16.1	-43 29 45	321.60	-31.35	  296	 3.97	G6-8III
337.206667	 -0.020278	8558	 	zet1	Aqr	22 28 49.6	-00 01 13	338.91	  8.85	  105	 4.59	F6IV
337.208333	 -0.020000	8559	 	zet2	Aqr	22 28 50.0	-00 01 12	338.91	  8.85	  105	 4.42	F3V
337.439167	-43.749444	8560	 	del2	Gru	22 29 45.4	-43 44 58	321.57	-31.61	  326	 4.11	M4.5IIIa
337.292500	+58.415278	8571	 	del 	Cep	22 29 10.2	+58 24 55	 17.61	 59.54	 1518	 3.75	F5Ib-G2Ib
337.382500	+47.706944	8572	 	    	Lac	22 29 31.8	+47 42 25	  5.23	 51.41	  768	 4.37	M0II+B8V
337.661250	-10.678056	8573	 	sig 	Aqr	22 30 38.7	-10 40 41	335.39	 -1.23	  271	 4.81	A0IVs
337.876250	-32.346111	8576	 	bet 	PsA	22 31 30.3	-32 20 46	327.18	-21.37	  155	 4.29	A0V
337.621250	+43.123611	8579	 	    	Lac	22 30 29.1	+43 07 25	  1.44	 47.54	  838	 4.51	B2IV
338.250000	-61.982500	8582	 	 nu 	Tuc	22 33 00.0	-61 58 57	310.50	-47.79	  296	 4.81	M4III
337.822500	+50.282500	8585	 	alf 	Lac	22 31 17.4	+50 16 57	  8.14	 53.29	  105	 3.77	A1V
338.838750	 -0.117500	8597	 	eta 	Aqr	22 35 21.3	-00 07 03	340.40	  8.15	  191	 4.00	B9IV-Vn
339.342917	+51.545278	8613	 	    	Lac	22 37 22.3	+51 32 43	 10.72	 53.68	  181	 4.63	A8IV
339.815000	+39.050278	8622	 	    	Lac	22 39 15.6	+39 03 01	  0.37	 43.20	 1919	 4.89	O9V
340.163750	-27.043611	8628	 	eps 	PsA	22 40 39.3	-27 02 37	331.33	-17.27	  222	 4.18	B8Ve
341.513750	-81.381667	8630	 	bet 	Oct	22 46 03.3	-81 22 54	288.02	-62.65	  141	 4.15	A9IV-V
340.128333	+44.276389	8632	 	    	Lac	22 40 30.8	+44 16 35	  4.62	 47.50	  326	 4.46	K3III
340.365000	+10.831389	8634	 	zet 	Peg	22 41 27.6	+10 49 53	346.15	 17.68	  217	 3.41	B8V
340.666667	-46.884722	8636	 	bet 	Gru	22 42 40.0	-46 53 05	322.33	-35.43	  171	 2.11	M5III
340.438750	+29.307500	8641	 	omi 	Peg	22 41 45.3	+29 18 27	354.91	 34.42	  326	 4.79	A1IV
340.875000	-41.414444	8644	 	 ro 	Gru	22 43 30.0	-41 24 52	325.41	-30.61	  232	 4.85	K0III
340.896667	-18.830556	8649	 	    	Aqr	22 43 35.2	-18 49 50	335.24	 -9.96	  543	 4.69	K4III
340.750417	+30.221389	8650	 	eta 	Peg	22 43 00.1	+30 13 17	355.71	 35.11	  217	 2.95	G2II-III+F0V
341.407500	-53.500000	8655	 	eta 	Gru	22 45 37.8	-53 30 00	318.79	-41.46	  407	 4.85	K2IIICNIV
341.672917	+12.172778	8665	 	 xi 	Peg	22 46 41.5	+12 10 22	347.95	 18.40	   53	 4.19	F6III-IV
341.632500	+23.565556	8667	 	lam 	Peg	22 46 31.8	+23 33 56	353.05	 28.80	  407	 3.93	G8IIIa*
342.138333	-51.316944	8675	 	eps 	Gru	22 48 33.2	-51 19 01	320.73	-39.79	  130	 3.49	A3V
342.397500	-13.592500	8679	 	tau2	Aqr	22 49 35.4	-13 35 33	338.60	 -5.66	  407	 3.98	M0III
342.500417	+24.601667	8684	 	 mu 	Peg	22 50 00.1	+24 36 06	354.39	 29.39	  120	 3.48	G8III
342.419583	+66.200556	8694	 	iot 	Cep	22 49 40.7	+66 12 02	 33.24	 62.62	  116	 3.54	K0III
343.131250	-32.875556	8695	 	gam 	PsA	22 52 31.5	-32 52 32	331.33	-23.65	  232	 4.46	A0III*
343.153333	 -7.579722	8698	 	lam 	Aqr	22 52 36.8	-07 34 47	341.58	 -0.39	  407	 3.74	M2.5IIIaFe-1
343.008333	+43.312500	8699	 	    	Lac	22 52 02.0	+43 18 45	  6.38	 45.56	  362	 4.94	M0III
341.870000	+83.153889	8702	 	    	   	22 47 28.8	+83 09 14	 72.57	 67.77	  326	 4.74	K3III
343.662083	-15.820833	8709	 	del 	Aqr	22 54 38.9	-15 49 15	338.87	 -8.19	  163	 3.28	A3V
343.806667	 +8.816111	8717	 	 ro 	Peg	22 55 13.6	+08 48 58	348.57	 14.49	  296	 4.90	A1V
343.986667	-32.539722	8720	 	del 	PsA	22 55 56.8	-32 32 23	332.19	-23.64	  171	 4.21	G8III
344.107917	+49.733611	8726	 	    	   	22 56 25.9	+49 44 01	 12.79	 50.40	 1937	 4.94	K5Ib
344.412500	-29.622222	8728	*	alf 	PsA	22 57 39.0	-29 37 20	333.86	-21.14	   25	 1.16	A3V
345.220000	-52.754167	8747	 	zet 	Gru	23 00 52.8	-52 45 15	321.93	-41.99	  116	 4.12	G8-K0III
343.602500	+84.346389	8748	 	    	   	22 54 24.6	+84 20 47	 75.68	 67.53	  407	 4.72	K4III
345.020833	+56.945556	8752	 	    	   	23 00 05.0	+56 56 44	 21.17	 55.60	 4579	 5.00	G4v0
345.480000	+42.326111	8762	 	omi 	And	23 01 55.2	+42 19 34	  7.78	 43.75	  237	 3.62	B6IIIpe+A2p
345.968750	 +3.820000	8773	 	bet 	Psc	23 03 52.5	+03 49 12	348.58	  9.05	  543	 4.52	B6Ve
345.943333	+28.082778	8775	*	bet 	Peg	23 03 46.4	+28 04 58	359.37	 31.14	  203	 2.42	M2.5II-III
346.045417	+50.052222	8780	 	    	And	23 04 10.9	+50 03 08	 14.65	 49.90	  181	 4.66	K0IIIbFe-0.5
346.190000	+15.205278	8781	*	alf 	Peg	23 04 45.6	+15 12 19	353.49	 19.41	  141	 2.48	B9V
346.719583	-43.520556	8787	 	tet 	Gru	23 06 52.7	-43 31 14	328.84	-34.44	  135	 4.28	F5mdeltaDel
346.670000	-23.743056	8789	 	    	Aqr	23 06 40.8	-23 44 35	338.34	-16.59	  191	 4.48	G9III
346.750833	 +9.409444	8795	 	    	Peg	23 07 00.2	+09 24 34	351.56	 13.88	  326	 4.51	M1IIIab
346.777500	+25.468333	8796	 	    	Peg	23 07 06.6	+25 28 06	358.80	 28.47	  543	 4.74	G8Ib
346.653333	+59.420000	8797	 	    	Cas	23 06 36.8	+59 25 12	 25.37	 56.78	 1417	 4.85	B0.5IV
347.361250	-21.172500	8812	 	    	Aqr	23 09 26.7	-21 10 21	340.02	-14.49	  250	 3.64	K1III
347.477917	-22.457500	8817	 	    	Aqr	23 09 54.7	-22 27 27	339.58	-15.71	  543	 4.68	G2IV+A2
346.974167	+75.387778	8819	 	 pi 	Cep	23 07 53.8	+75 23 16	 53.55	 65.56	  232	 4.42	G2III
347.589583	-45.246667	8820	 	iot 	Gru	23 10 21.5	-45 14 48	328.50	-36.25	  191	 3.89	K1III
348.137083	+49.406389	8830	 	    	And	23 12 32.9	+49 24 23	 15.73	 48.58	   81	 4.53	F0V
348.580417	 -6.048889	8834	 	phi 	Aqr	23 14 19.3	-06 02 56	347.14	 -1.05	  232	 4.22	M1.5III
348.972500	 -9.087778	8841	 	psi1	Aqr	23 15 53.4	-09 05 16	346.31	 -4.00	  155	 4.25	K0III
349.357083	-58.235556	8848	 	gam 	Tuc	23 17 25.7	-58 14 08	320.44	-47.85	   72	 3.99	F1III
349.291250	 +3.282222	8852	 	gam 	Psc	23 17 09.9	+03 16 56	351.45	  7.26	  135	 3.70	K0III:CN-1.5Fe-1
349.475417	 -9.182500	8858	 	psi2	Aqr	23 17 54.1	-09 10 57	346.73	 -4.28	  326	 4.40	B5V
349.435833	+49.015278	8860	 	    	And	23 17 44.6	+49 00 55	 16.42	 47.77	  436	 4.86	M2III
349.705833	-32.531944	8863	 	gam 	Scl	23 18 49.4	-32 31 55	337.00	-25.69	  181	 4.41	K1III
349.740000	 -9.610556	8865	 	psi3	Aqr	23 18 57.6	-09 36 38	346.80	 -4.78	  250	 4.98	A0V
349.655833	+68.111667	8872	 	omi 	Cep	23 18 37.4	+68 06 42	 40.00	 61.40	  217	 4.76	K0III
350.159167	+23.740278	8880	 	tau 	Peg	23 20 38.2	+23 44 25	  1.05	 25.57	  171	 4.60	A5V
350.742083	-20.100556	8892	 	    	Aqr	23 22 58.1	-20 06 02	343.46	-14.79	  163	 3.98	K0III
